umap_x,umap_y,domain,sample_idx,protected,method
9.959683,4.35722,BRFSS,92814,,DANN_BRFSS
-0.90743524,0.22628504,BRFSS,46107,,DANN_BRFSS
-1.1857066,-0.056712665,BRFSS,342395,,DANN_BRFSS
8.035167,12.116474,BRFSS,404697,,DANN_BRFSS
-0.4490763,-1.2725108,BRFSS,422256,,DANN_BRFSS
3.5440774,16.585197,BRFSS,211685,,DANN_BRFSS
10.805535,3.868963,BRFSS,327401,,DANN_BRFSS
9.172581,7.315103,BRFSS,288454,,DANN_BRFSS
-4.149914,5.9845395,BRFSS,341867,,DANN_BRFSS
-2.3612568,3.8839922,BRFSS,26547,,DANN_BRFSS
20.961105,-7.5561047,BRFSS,48492,,DANN_BRFSS
26.753506,-1.8856794,BRFSS,126448,,DANN_BRFSS
-2.1765833,10.426707,BRFSS,301556,,DANN_BRFSS
12.516141,3.2175872,BRFSS,264131,,DANN_BRFSS
15.610063,2.3149054,BRFSS,92302,,DANN_BRFSS
17.27722,-9.906155,BRFSS,389929,,DANN_BRFSS
-0.666697,9.915323,BRFSS,291482,,DANN_BRFSS
4.943578,10.796822,BRFSS,300041,,DANN_BRFSS
10.303193,10.659649,BRFSS,226446,,DANN_BRFSS
2.032894,10.388561,BRFSS,249267,,DANN_BRFSS
-0.58960813,-0.75376993,BRFSS,338684,,DANN_BRFSS
8.909653,8.990343,BRFSS,72066,,DANN_BRFSS
0.9777148,11.750808,BRFSS,326794,,DANN_BRFSS
10.237945,12.034619,BRFSS,27766,,DANN_BRFSS
9.89053,7.7819896,BRFSS,281666,,DANN_BRFSS
18.412731,-7.4763374,BRFSS,190542,,DANN_BRFSS
-2.9203577,4.2244267,BRFSS,138535,,DANN_BRFSS
2.6813383,10.160383,BRFSS,416875,,DANN_BRFSS
-0.7679967,-2.1079116,BRFSS,110796,,DANN_BRFSS
17.530909,-9.122562,BRFSS,220722,,DANN_BRFSS
4.683208,15.541714,BRFSS,78559,,DANN_BRFSS
-1.4253328,-1.3067592,BRFSS,249462,,DANN_BRFSS
5.444813,17.049023,BRFSS,49843,,DANN_BRFSS
13.389398,4.4736767,BRFSS,243294,,DANN_BRFSS
-0.48312315,1.8380007,BRFSS,60036,,DANN_BRFSS
7.1756253,15.373483,BRFSS,335676,,DANN_BRFSS
20.88935,-7.652604,BRFSS,47686,,DANN_BRFSS
13.9678,3.7614944,BRFSS,402216,,DANN_BRFSS
9.977487,5.8300786,BRFSS,188998,,DANN_BRFSS
4.278102,15.982404,BRFSS,348933,,DANN_BRFSS
-0.7645471,14.418893,BRFSS,346526,,DANN_BRFSS
19.430231,-7.5368037,BRFSS,52293,,DANN_BRFSS
11.595685,10.608092,BRFSS,271335,,DANN_BRFSS
4.0516276,14.938212,BRFSS,355765,,DANN_BRFSS
12.850558,4.454902,BRFSS,118780,,DANN_BRFSS
-0.43213996,1.1364205,BRFSS,38657,,DANN_BRFSS
2.5684414,10.491406,BRFSS,116168,,DANN_BRFSS
-2.411408,10.788729,BRFSS,364492,,DANN_BRFSS
8.409424,5.548853,BRFSS,289517,,DANN_BRFSS
-0.966792,4.229588,BRFSS,117109,,DANN_BRFSS
10.142575,5.9909916,BRFSS,275195,,DANN_BRFSS
0.73274124,15.264336,BRFSS,293959,,DANN_BRFSS
-2.4367797,0.20347776,BRFSS,147073,,DANN_BRFSS
8.641194,15.872632,BRFSS,167858,,DANN_BRFSS
8.637394,9.790874,BRFSS,420714,,DANN_BRFSS
10.341709,6.0476627,BRFSS,401891,,DANN_BRFSS
-1.6922481,10.615341,BRFSS,183160,,DANN_BRFSS
20.263391,-7.6355743,BRFSS,18040,,DANN_BRFSS
-2.9146411,4.2257285,BRFSS,272306,,DANN_BRFSS
-2.3401866,6.1512356,BRFSS,224570,,DANN_BRFSS
11.034955,8.643662,BRFSS,157631,,DANN_BRFSS
9.174768,4.8922215,BRFSS,446045,,DANN_BRFSS
10.035411,13.328597,BRFSS,187846,,DANN_BRFSS
8.384002,14.815073,BRFSS,419377,,DANN_BRFSS
-0.95747966,4.4428067,BRFSS,246943,,DANN_BRFSS
12.725357,4.0289164,BRFSS,113202,,DANN_BRFSS
-0.9419662,4.210396,BRFSS,408494,,DANN_BRFSS
15.299984,-9.940772,BRFSS,42832,,DANN_BRFSS
-3.0630722,4.245511,BRFSS,97704,,DANN_BRFSS
5.637891,16.552904,BRFSS,266220,,DANN_BRFSS
-0.68626845,14.416659,BRFSS,184098,,DANN_BRFSS
7.832267,13.758965,BRFSS,233577,,DANN_BRFSS
9.70728,12.692824,BRFSS,97492,,DANN_BRFSS
8.289881,0.5166488,BRFSS,105372,,DANN_BRFSS
-0.72322834,10.666437,BRFSS,183058,,DANN_BRFSS
0.72027737,15.270406,BRFSS,105051,,DANN_BRFSS
-4.068073,3.9738436,BRFSS,15632,,DANN_BRFSS
19.937841,-7.596111,BRFSS,139038,,DANN_BRFSS
-1.3261535,6.8886366,BRFSS,235070,,DANN_BRFSS
7.104117,15.9220295,BRFSS,101415,,DANN_BRFSS
11.015155,10.773114,BRFSS,227689,,DANN_BRFSS
17.797672,-8.128992,BRFSS,192495,,DANN_BRFSS
9.672487,6.878948,BRFSS,202360,,DANN_BRFSS
11.007876,3.460273,BRFSS,352657,,DANN_BRFSS
-1.2802331,-1.8076317,BRFSS,409210,,DANN_BRFSS
18.23453,-7.5938597,BRFSS,136950,,DANN_BRFSS
10.147355,5.9951725,BRFSS,75984,,DANN_BRFSS
-1.9989291,11.990901,BRFSS,95159,,DANN_BRFSS
-0.54428035,14.468875,BRFSS,57126,,DANN_BRFSS
13.912404,3.830243,BRFSS,67811,,DANN_BRFSS
10.718378,2.4224398,BRFSS,247738,,DANN_BRFSS
17.497368,-9.300819,BRFSS,387670,,DANN_BRFSS
17.459595,-9.475989,BRFSS,354302,,DANN_BRFSS
17.793282,-8.132993,BRFSS,316952,,DANN_BRFSS
4.0746245,12.122124,BRFSS,207594,,DANN_BRFSS
17.506083,-9.283769,BRFSS,308288,,DANN_BRFSS
5.47415,17.05771,BRFSS,374254,,DANN_BRFSS
13.892539,3.8745508,BRFSS,84860,,DANN_BRFSS
10.766915,12.440228,BRFSS,394609,,DANN_BRFSS
4.091211,15.278408,BRFSS,389132,,DANN_BRFSS
9.517556,3.9246078,BRFSS,413756,,DANN_BRFSS
20.754927,-7.6670675,BRFSS,266392,,DANN_BRFSS
-1.0672855,3.1693363,BRFSS,100350,,DANN_BRFSS
-3.9273188,4.5249147,BRFSS,368867,,DANN_BRFSS
-0.38271073,-1.1752737,NHANES,2441,Non-Hispanic Black,DANN_BRFSS
-0.5303112,12.457561,BRFSS,291051,,DANN_BRFSS
11.085049,-2.6140366,BRFSS,30536,,DANN_BRFSS
3.9692376,12.421724,BRFSS,291074,,DANN_BRFSS
10.074569,7.2955666,BRFSS,106275,,DANN_BRFSS
-2.2665212,4.3331265,BRFSS,175582,,DANN_BRFSS
17.362583,-9.778561,BRFSS,397490,,DANN_BRFSS
3.4720044,13.035661,BRFSS,125963,,DANN_BRFSS
15.520014,1.9009339,BRFSS,433943,,DANN_BRFSS
5.473063,14.827128,BRFSS,178963,,DANN_BRFSS
20.878384,-7.648924,BRFSS,369540,,DANN_BRFSS
-2.7138598,7.2909126,BRFSS,387484,,DANN_BRFSS
-0.86272806,-2.1150057,BRFSS,142705,,DANN_BRFSS
8.570573,-0.07868533,BRFSS,204861,,DANN_BRFSS
21.840088,-6.020861,BRFSS,30810,,DANN_BRFSS
-1.5797882,6.792962,BRFSS,406521,,DANN_BRFSS
9.796584,5.6799755,BRFSS,285996,,DANN_BRFSS
-1.0970609,12.822983,BRFSS,312192,,DANN_BRFSS
7.8686123,15.344517,BRFSS,223216,,DANN_BRFSS
11.686742,3.481218,BRFSS,352078,,DANN_BRFSS
4.0330014,11.833883,BRFSS,14613,,DANN_BRFSS
-0.46880746,-1.1021682,BRFSS,100019,,DANN_BRFSS
-4.5257874,-8.291977,PIMA,186,Pima Indian,DANN_BRFSS
8.129666,0.82757723,BRFSS,373355,,DANN_BRFSS
7.5153294,10.522501,BRFSS,356245,,DANN_BRFSS
-2.3854666,10.064087,BRFSS,125967,,DANN_BRFSS
-1.153937,-1.9473189,BRFSS,212038,,DANN_BRFSS
