umap_x,umap_y,domain,sample_idx,protected,method
15.037622,1.4456315,BRFSS,155937,,Raw
11.156786,7.8088264,BRFSS,287550,,Raw
17.144423,4.986932,BRFSS,33537,,Raw
3.569291,-0.47092432,BRFSS,50194,,Raw
10.569516,9.4875555,BRFSS,246468,,Raw
17.129885,-3.0363133,NHANES,7171,Non-Hispanic White,Raw
3.0664225,2.1776326,BRFSS,133894,,Raw
14.443485,-1.1158669,BRFSS,145031,,Raw
5.020402,28.851671,BRFSS,287225,,Raw
9.598144,8.708995,BRFSS,443138,,Raw
5.5349283,3.0739677,BRFSS,299147,,Raw
17.437313,-0.724477,BRFSS,99549,,Raw
9.0060005,2.2943294,BRFSS,21267,,Raw
16.339338,-2.007182,BRFSS,422605,,Raw
1.624551,6.6327386,BRFSS,101939,,Raw
5.568361,3.9685583,BRFSS,170913,,Raw
15.384506,6.012698,BRFSS,254191,,Raw
4.814393,0.9540436,BRFSS,290873,,Raw
10.858516,5.0252523,BRFSS,52785,,Raw
10.104581,8.342913,BRFSS,132154,,Raw
2.9356334,28.254768,BRFSS,375248,,Raw
8.823416,5.7496605,BRFSS,171547,,Raw
7.443704,1.9921412,BRFSS,50649,,Raw
17.655315,3.3116581,BRFSS,437817,,Raw
9.044912,3.2469103,BRFSS,220188,,Raw
-0.67857057,1.7767477,BRFSS,411562,,Raw
3.1058652,7.841074,BRFSS,334451,,Raw
15.273896,0.23919123,BRFSS,137431,,Raw
3.6612263,7.64841,BRFSS,387210,,Raw
9.201972,6.7602377,BRFSS,111889,,Raw
5.5995245,29.240274,BRFSS,259290,,Raw
6.355733,2.7547314,BRFSS,176430,,Raw
14.777123,2.722989,BRFSS,181818,,Raw
3.3028607,26.805391,BRFSS,20927,,Raw
16.866598,4.202823,BRFSS,368847,,Raw
1.1433594,3.316336,BRFSS,237577,,Raw
17.631987,3.5901155,BRFSS,106979,,Raw
10.309034,5.148852,BRFSS,42146,,Raw
0.8481085,3.0044153,BRFSS,203612,,Raw
1.671003,-1.8207395,BRFSS,291124,,Raw
3.3166978,26.723059,BRFSS,428229,,Raw
9.765527,7.0076666,BRFSS,428558,,Raw
15.299958,-2.504116,BRFSS,272926,,Raw
11.206435,9.147682,BRFSS,188879,,Raw
4.9271264,0.073260285,BRFSS,222231,,Raw
6.5835776,5.605035,BRFSS,172504,,Raw
3.2033746,5.2794595,BRFSS,186522,,Raw
10.623139,9.271377,BRFSS,206873,,Raw
1.2476821,1.1527464,BRFSS,13911,,Raw
14.6855755,3.5217159,BRFSS,388593,,Raw
17.969465,1.7265568,BRFSS,197372,,Raw
7.152891,1.8062935,BRFSS,72145,,Raw
2.901458,1.6477033,BRFSS,370228,,Raw
4.6878505,5.209053,BRFSS,222152,,Raw
2.8534918,6.934114,BRFSS,23917,,Raw
10.250575,9.357959,BRFSS,380753,,Raw
8.282379,1.7175936,BRFSS,356798,,Raw
2.2656388,6.4388814,BRFSS,363910,,Raw
2.0615315,-9.048814,BRFSS,22128,,Raw
-4.4932094,14.549222,BRFSS,15538,,Raw
12.089123,6.29379,BRFSS,214462,,Raw
13.296785,8.941137,BRFSS,444080,,Raw
16.346655,1.0559306,BRFSS,242566,,Raw
2.8473742,4.0072,BRFSS,332500,,Raw
16.951056,0.76904255,NHANES,9264,Mexican American,Raw
12.080312,6.277086,BRFSS,177441,,Raw
4.6101,1.3696666,BRFSS,47137,,Raw
8.779555,1.7306234,BRFSS,114942,,Raw
16.437237,-1.0480226,BRFSS,138102,,Raw
11.198917,1.2165747,BRFSS,217098,,Raw
14.493554,-0.2215254,BRFSS,210495,,Raw
5.77979,3.7703989,BRFSS,210012,,Raw
4.237392,4.527549,BRFSS,434000,,Raw
4.153312,4.5567465,BRFSS,16236,,Raw
12.768678,2.8945217,BRFSS,19696,,Raw
3.0851536,27.590178,BRFSS,353062,,Raw
1.1676912,-8.554829,BRFSS,126252,,Raw
0.86024666,5.69694,BRFSS,228389,,Raw
17.023108,-0.7056423,BRFSS,367822,,Raw
3.631239,4.892396,BRFSS,49835,,Raw
1.3911572,0.00083686254,BRFSS,208281,,Raw
17.1991,-1.0972764,BRFSS,437914,,Raw
5.9369264,5.031898,BRFSS,268466,,Raw
16.908524,4.1930785,BRFSS,424579,,Raw
17.70508,3.2700133,BRFSS,117435,,Raw
16.347425,3.70601,BRFSS,232927,,Raw
17.85358,-0.22487785,BRFSS,214705,,Raw
17.165945,3.637547,BRFSS,419491,,Raw
3.0040812,5.4617558,BRFSS,124130,,Raw
2.896372,1.6817598,BRFSS,233384,,Raw
3.4846697,26.07253,BRFSS,45250,,Raw
3.1340332,4.478341,BRFSS,246888,,Raw
12.081617,4.77224,BRFSS,174733,,Raw
17.025738,5.257092,BRFSS,306237,,Raw
5.042065,-0.24183501,BRFSS,23153,,Raw
5.175828,7.8677444,BRFSS,79174,,Raw
9.822223,9.03293,BRFSS,121086,,Raw
5.168802,7.4660797,BRFSS,251945,,Raw
0.21443282,-0.096134245,BRFSS,209537,,Raw
15.208671,5.095947,BRFSS,151769,,Raw
2.1617134,0.4927513,BRFSS,405322,,Raw
7.1879926,2.2503285,BRFSS,171771,,Raw
3.051913,3.8189363,BRFSS,29657,,Raw
14.393302,6.277467,BRFSS,358485,,Raw
15.23918,-3.9253092,BRFSS,329147,,Raw
-3.7279644,15.298788,BRFSS,381368,,Raw
17.488699,3.8295588,BRFSS,360979,,Raw
17.850233,-1.9241587,BRFSS,190452,,Raw
14.816829,1.8209324,BRFSS,214998,,Raw
1.6036625,-1.6983331,BRFSS,445353,,Raw
1.9885398,-2.0877705,BRFSS,193180,,Raw
7.016945,29.179976,BRFSS,51245,,Raw
1.6024042,3.045773,BRFSS,410396,,Raw
12.103199,7.1478763,BRFSS,415545,,Raw
0.2383273,-7.174869,BRFSS,347975,,Raw
3.0097098,5.4521685,BRFSS,145800,,Raw
14.43107,-1.172467,BRFSS,282562,,Raw
15.060658,0.41947496,BRFSS,115932,,Raw
4.493852,6.265206,BRFSS,277057,,Raw
12.8932905,2.9250946,BRFSS,384245,,Raw
11.890597,8.637937,BRFSS,261509,,Raw
17.161325,5.1287575,BRFSS,26437,,Raw
0.4959849,0.7629212,BRFSS,222185,,Raw
14.529019,-1.2361822,BRFSS,360567,,Raw
0.054171056,-6.663189,BRFSS,259955,,Raw
1.2496616,4.189585,BRFSS,11578,,Raw
16.836647,-1.6787548,BRFSS,189127,,Raw
16.168581,-4.6556773,BRFSS,225794,,Raw
9.758906,2.854999,BRFSS,145688,,Raw
17.579288,4.1240063,BRFSS,197733,,Raw
