umap_x,umap_y,domain,sample_idx,protected,method
16.63509,11.0862875,BRFSS,302318,,CORAL_NHANES
4.653694,4.126496,BRFSS,61113,,CORAL_NHANES
15.300431,12.192132,BRFSS,449020,,CORAL_NHANES
17.225414,7.9898233,BRFSS,406292,,CORAL_NHANES
16.116795,11.796281,BRFSS,15605,,CORAL_NHANES
2.0542402,4.953342,BRFSS,363671,,CORAL_NHANES
2.654211,1.5298285,BRFSS,302402,,CORAL_NHANES
3.885521,10.544986,BRFSS,104764,,CORAL_NHANES
17.03751,4.973803,BRFSS,388759,,CORAL_NHANES
-10.690563,17.534586,BRFSS,45322,,CORAL_NHANES
11.507689,-0.12366516,BRFSS,182929,,CORAL_NHANES
14.111766,6.749898,BRFSS,94430,,CORAL_NHANES
-9.595911,3.2835536,BRFSS,354109,,CORAL_NHANES
12.866842,-2.3766785,BRFSS,323480,,CORAL_NHANES
-0.08671618,7.4192924,BRFSS,403648,,CORAL_NHANES
10.08657,-3.5857875,BRFSS,413037,,CORAL_NHANES
15.47479,7.8138027,BRFSS,70260,,CORAL_NHANES
3.507158,4.1729627,BRFSS,73374,,CORAL_NHANES
-8.852953,2.5555406,BRFSS,370167,,CORAL_NHANES
4.557825,8.236572,BRFSS,89292,,CORAL_NHANES
4.1246324,-1.1707499,BRFSS,103507,,CORAL_NHANES
-8.692696,2.4417741,BRFSS,325888,,CORAL_NHANES
1.4238981,3.9816616,BRFSS,262345,,CORAL_NHANES
0.5960393,6.063096,BRFSS,234269,,CORAL_NHANES
17.208094,7.993397,BRFSS,333607,,CORAL_NHANES
15.910216,9.8416195,BRFSS,280809,,CORAL_NHANES
-10.684426,4.5756755,BRFSS,64927,,CORAL_NHANES
6.8184457,-2.847651,BRFSS,307405,,CORAL_NHANES
13.883414,4.1344547,BRFSS,302048,,CORAL_NHANES
1.5997164,-0.4021966,BRFSS,97243,,CORAL_NHANES
5.203491,3.0853949,BRFSS,322962,,CORAL_NHANES
3.879833,10.532345,BRFSS,224985,,CORAL_NHANES
17.434591,2.0416267,BRFSS,293843,,CORAL_NHANES
7.5860677,0.55544764,BRFSS,312046,,CORAL_NHANES
17.007597,4.0149226,BRFSS,180219,,CORAL_NHANES
10.887719,-3.633056,BRFSS,85340,,CORAL_NHANES
13.7189865,10.968663,BRFSS,325843,,CORAL_NHANES
1.5649527,7.704919,BRFSS,432796,,CORAL_NHANES
0.5871171,6.4587674,BRFSS,166740,,CORAL_NHANES
15.944995,7.6875854,BRFSS,38331,,CORAL_NHANES
17.65819,4.3077226,BRFSS,251240,,CORAL_NHANES
1.2836581,12.743904,BRFSS,66654,,CORAL_NHANES
16.631937,6.6014175,BRFSS,255044,,CORAL_NHANES
16.793104,0.011513127,BRFSS,380763,,CORAL_NHANES
3.6019034,5.2373066,BRFSS,280494,,CORAL_NHANES
9.961269,-4.6435556,BRFSS,306492,,CORAL_NHANES
16.742115,9.226296,BRFSS,158466,,CORAL_NHANES
-7.116534,4.4823766,BRFSS,24375,,CORAL_NHANES
-7.087718,4.4155283,BRFSS,83866,,CORAL_NHANES
1.752138,-1.2720364,BRFSS,260458,,CORAL_NHANES
17.37038,8.19133,BRFSS,46840,,CORAL_NHANES
10.091146,-3.5460038,BRFSS,393591,,CORAL_NHANES
-7.292378,4.9795966,BRFSS,249329,,CORAL_NHANES
1.3377233,5.921195,BRFSS,183215,,CORAL_NHANES
